Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01460","Coconuts, in shell","2024","2024","ha","76051","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01460","Coconuts, in shell","2024","2024","t","544773.69","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01610","Coffee, green","2024","2024","ha","460","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01610","Coffee, green","2024","2024","t","736","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01929.08","Coir, raw","2024","2024","t","39687.58","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01706","Cow peas, dry","2024","2024","ha","191625","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01706","Cow peas, dry","2024","2024","t","324088.49","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01232","Cucumbers and gherkins","2024","2024","ha","9","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01232","Cucumbers and gherkins","2024","2024","t","131.98","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2024","2024","t","6366.59","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2024","2024","t","7949.9","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2024","2024","t","2342.84","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2024","2024","t","5544.44","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2024","2024","ha","34","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2024","2024","t","177.25","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01233","Eggplants (aubergines)","2024","2024","ha","6461","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01233","Eggplants (aubergines)","2024","2024","t","53426.99","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","21511.01","Fat of pigs","2024","2024","t","2918.28","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","21170.02","Game meat, fresh, chilled or frozen","2024","2024","t","76248.52","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01657","Ginger, raw","2024","2024","ha","85","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01657","Ginger, raw","2024","2024","t","97.26","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","21515","Goat fat, unrendered","2024","2024","t","1192.48","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","0142","Groundnuts, excluding shelled","2024","2024","ha","370000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","288","Ghana","5510","Production","0142","Groundnuts, excluding shelled","2024","2024","t","625000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","288","Ghana","5510","Production","0231","Hen eggs in shell, fresh","2024","2024","t","56373.29","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5513","Production","0231","Hen eggs in shell, fresh","2024","2024","1000 No","1374958","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01499.01","Karite nuts (sheanuts)","2024","2024","ha","33006","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01499.01","Karite nuts (sheanuts)","2024","2024","t","34927.82","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01379.02","Kola nuts","2024","2024","ha","88018","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01379.02","Kola nuts","2024","2024","t","25020.58","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01322","Lemons and limes","2024","2024","ha","7191","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01322","Lemons and limes","2024","2024","t","48911.2","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","0112","Maize (corn)","2024","2024","ha","1368623","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","0112","Maize (corn)","2024","2024","t","3794000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2024","2024","ha","7124","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01316","Mangoes, guavas and mangosteens","2024","2024","t","102869.38","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","t","31832.95","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","21121","Meat of chickens, fresh or chilled","2024","2024","t","74517.97","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","21116","Meat of goat, fresh or chilled","2024","2024","t","37364.52","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","t","32881.99","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","21115","Meat of sheep, fresh or chilled","2024","2024","t","27722.2","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","0118","Millet","2024","2024","ha","135281","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","0118","Millet","2024","2024","t","210000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01950.01","Natural rubber in primary forms","2024","2024","ha","151565","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01950.01","Natural rubber in primary forms","2024","2024","t","136500","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","0117","Oats","2024","2024","ha","44","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","0117","Oats","2024","2024","t","38.11","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01491.01","Oil palm fruit","2024","2024","ha","435934","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01491.01","Oil palm fruit","2024","2024","t","3210394.04","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01239.01","Okra","2024","2024","ha","3069","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01239.01","Okra","2024","2024","t","67128.03","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","ha","8011","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","t","147755.84","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01323","Oranges","2024","2024","ha","17777","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01323","Oranges","2024","2024","t","708072.48","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01241.90","Other beans, green","2024","2024","ha","2585","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01241.90","Other beans, green","2024","2024","t","25155.66","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01359.90","Other fruits, n.e.c.","2024","2024","ha","14517","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01359.90","Other fruits, n.e.c.","2024","2024","t","68678.97","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","21119.90","Other meat of mammals, fresh or chilled","2024","2024","t","42797.01","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2024","2024","ha","9865","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2024","2024","t","1439.6","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","288","Ghana","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2024","2024","ha","194","I","Value imputed by a receiving agency",""
